purchase_flag,age,  price_rate  ,usable_days,unique_referrer,sessions,item_count
0,39,0.5,7,2,2,0
0,39,0.5,6,1,1,0
1,39,0.5,7,3,7,4
0,39,0.5,7,1,1,0
0,39,0.51,7,1,1,0
0,39,0.52,7,1,2,0
0,39,0.53,6,1,1,0
0,39,0.53,7,1,1,0
0,39,0.54,6,2,2,0
0,39,0.54,7,2,2,0
0,39,0.55,6,1,1,0
0,39,0.55,7,1,1,0
0,39,0.56,6,1,1,0
0,39,0.56,7,3,8,0
0,39,0.57,7,1,1,0
0,39,0.57,7,3,4,0
0,39,0.58,7,1,1,0
0,39,0.59,7,1,1,0
0,39,0.6,6,1,1,0
0,39,0.6,5,1,1,0
0,39,0.61,6,1,1,0
0,39,0.62,7,1,2,0
0,39,0.63,7,1,1,0
0,39,0.66,7,2,2,0
0,39,0.5,6,1,1,0
0,39,0.57,7,1,1,0
0,39,0.64,6,1,1,0
0,39,0.7,7,2,2,0
0,39,0.74,6,1,1,0
0,39,0.5,7,3,6,0
1,39,0.57,7,2,2,1
0,39,0.5,6,1,1,0
0,39,0.5,7,3,6,0
0,39,0.5,7,3,7,0
0,39,0.5,7,1,1,0
0,39,0.51,7,1,1,0
0,39,0.52,7,1,1,0
0,39,0.52,7,4,4,0
0,39,0.53,6,2,3,0
0,39,0.53,7,2,2,0
0,39,0.6,7,1,3,0
0,39,0.61,7,1,1,0
0,39,0.64,7,1,1,0
0,39,0.65,7,1,1,0
0,39,0.65,7,1,1,0
0,39,0.66,6,3,3,0
0,39,0.66,7,1,2,0
0,39,0.5,6,1,1,0
0,39,0.5,7,2,9,0
0,39,0.5,7,2,4,0
0,39,0.51,6,1,1,0
0,39,0.51,7,1,1,0
0,39,0.52,7,1,1,0
0,39,0.56,6,1,2,0
0,39,0.57,7,1,1,0
0,39,0.6,6,1,2,0
0,39,0.5,2,1,1,0
0,39,0.5,7,2,3,0
0,39,0.51,7,1,3,0
0,39,0.54,7,1,1,0
0,39,0.56,7,1,1,0
0,39,0.58,7,3,3,0
0,39,0.56,6,1,1,0
0,39,0.57,7,1,1,0
0,39,0.77,7,1,1,0
1,39,0.5,7,5,11,2
0,39,0.63,6,1,1,0
0,39,0.73,6,1,1,0
0,39,0.73,6,2,2,0
0,40,0.5,5,1,1,0
0,40,0.5,6,1,1,0
0,40,0.5,5,1,1,0
0,40,0.5,7,2,6,0
1,40,0.86,7,3,5,1
0,40,0.5,7,3,3,0
0,40,0.88,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.5,7,3,5,0
0,40,0.51,4,1,3,0
0,40,0.56,7,1,1,0
0,40,0.5,3,1,1,0
0,40,0.5,5,1,1,0
0,40,0.5,7,2,4,0
0,40,0.53,7,1,1,0
1,40,0.5,7,4,6,1
0,40,0.5,7,2,3,0
0,40,0.66,7,1,2,0
0,40,0.5,6,3,3,0
0,40,0.5,5,1,1,0
0,40,0.5,5,2,2,0
0,40,0.5,4,1,1,0
1,40,0.5,5,6,19,8
0,40,0.5,5,2,2,0
1,40,0.5,6,5,18,6
1,40,0.5,7,10,35,9
1,40,0.5,7,4,10,3
0,40,0.51,6,1,1,0
1,40,0.51,5,4,16,1
0,40,0.51,7,4,6,0
0,40,0.52,6,1,1,0
1,40,0.52,5,4,8,2
0,40,0.52,5,1,1,0
1,40,0.52,7,5,7,2
0,40,0.53,7,1,1,0
0,40,0.55,6,1,2,0
0,40,0.55,7,3,9,0
1,40,0.55,6,5,12,1
1,40,0.56,7,3,9,4
0,40,0.56,6,1,1,0
0,40,0.57,7,2,2,0
1,40,0.57,7,3,3,1
0,40,0.58,7,1,1,0
0,40,0.59,6,1,1,0
1,40,0.6,7,5,15,2
0,40,0.66,5,1,1,0
0,40,0.66,7,2,2,0
0,40,0.67,6,1,1,0
0,40,0.67,7,2,3,0
0,40,0.5,7,1,1,0
0,40,0.54,5,1,1,0
0,40,0.64,6,4,6,0
0,40,0.67,6,2,2,0
0,40,0.67,6,1,1,0
0,40,0.73,6,2,3,0
0,40,0.85,7,2,4,0
0,40,0.5,7,5,7,0
0,40,0.54,7,2,2,0
0,40,0.55,7,2,3,0
0,40,0.64,7,1,1,0
0,40,0.65,7,2,2,0
0,40,0.5,7,3,5,0
0,40,0.5,7,2,6,0
0,40,0.5,7,1,1,0
0,40,0.51,7,2,4,0
0,40,0.54,7,1,1,0
0,40,0.55,7,1,1,0
0,40,0.58,7,1,1,0
0,40,0.62,7,1,1,0
0,40,0.62,7,2,2,0
0,40,0.63,7,3,3,0
0,40,0.5,6,4,4,0
1,40,0.5,7,5,10,1
0,40,0.5,7,5,14,0
0,40,0.5,7,1,2,0
0,40,0.53,7,2,3,0
0,40,0.75,7,1,1,0
0,40,0.5,7,4,6,0
0,40,0.5,7,1,1,0
0,40,0.53,7,1,1,0
1,40,0.57,7,3,3,1
0,40,0.74,6,1,1,0
0,40,0.5,7,1,1,0
0,40,0.6,7,1,1,0
1,40,0.72,7,4,4,1
1,40,0.5,5,4,5,1
0,40,0.5,6,1,1,0
0,40,0.5,7,4,6,0
0,40,0.52,7,1,1,0
0,40,0.54,7,1,2,0
1,40,0.58,3,4,10,1
0,40,0.67,7,2,3,0
1,40,0.73,7,4,6,1
0,40,0.5,7,1,1,0
0,40,0.5,6,2,2,0
0,40,0.67,6,2,3,0
0,40,0.74,7,1,1,0
0,40,0.5,7,2,6,0
0,40,0.5,7,1,1,0
0,40,0.5,7,1,2,0
0,40,0.51,7,2,2,0
0,40,0.6,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.65,6,1,1,0
0,40,0.5,7,1,1,0
0,40,0.81,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.51,7,1,1,0
0,40,0.53,6,1,1,0
0,40,0.54,7,1,1,0
0,40,0.61,7,1,4,0
0,40,0.62,6,1,1,0
0,40,0.63,7,1,2,0
0,40,0.72,6,1,1,0
0,40,0.5,7,2,2,0
0,40,0.5,7,1,1,0
0,40,0.66,7,1,3,0
0,40,0.9,7,1,1,0
0,40,0.5,6,1,1,0
0,40,0.5,6,2,4,0
0,40,0.5,6,2,2,0
0,40,0.5,5,1,1,0
0,40,0.5,5,1,1,0
0,40,0.5,6,4,7,0
0,40,0.5,7,4,16,0
0,40,0.5,7,1,1,0
0,40,0.5,7,2,2,0
0,40,0.5,6,1,1,0
0,40,0.51,6,1,2,0
0,40,0.51,6,1,1,0
0,40,0.51,7,1,1,0
0,40,0.52,6,1,1,0
0,40,0.52,7,2,3,0
0,40,0.53,6,1,1,0
0,40,0.55,7,1,1,0
0,40,0.56,5,1,1,0
0,40,0.56,6,1,1,0
0,40,0.57,5,1,1,0
0,40,0.64,7,1,1,0
1,40,0.67,6,3,5,2
0,40,0.5,6,3,11,0
0,40,0.5,6,1,1,0
0,40,0.5,7,2,5,0
0,40,0.51,6,1,1,0
0,40,0.52,4,1,1,0
0,40,0.52,6,4,9,0
0,40,0.52,6,1,1,0
0,40,0.52,7,1,2,0
0,40,0.53,6,1,2,0
0,40,0.53,7,2,2,0
0,40,0.54,7,2,7,0
0,40,0.54,7,1,2,0
0,40,0.55,6,3,6,0
0,40,0.55,6,1,5,0
0,40,0.55,7,3,8,0
0,40,0.56,6,1,1,0
0,40,0.57,7,2,6,0
0,40,0.58,7,3,11,0
0,40,0.59,4,1,1,0
0,40,0.59,6,1,2,0
0,40,0.59,6,2,3,0
0,40,0.6,6,3,12,0
0,40,0.6,6,3,11,0
0,40,0.6,6,1,2,0
0,40,0.6,7,1,3,0
0,40,0.6,7,1,2,0
0,40,0.6,6,1,4,0
0,40,0.6,7,1,6,0
0,40,0.61,6,1,1,0
0,40,0.61,6,1,2,0
0,40,0.61,7,1,9,0
0,40,0.62,6,2,14,0
0,40,0.62,4,1,2,0
0,40,0.62,6,1,1,0
0,40,0.62,7,2,10,0
0,40,0.63,6,3,5,0
0,40,0.63,7,1,4,0
0,40,0.64,6,1,3,0
0,40,0.64,6,1,5,0
0,40,0.64,7,3,14,0
0,40,0.65,6,1,6,0
0,40,0.65,7,3,12,0
0,40,0.65,7,1,3,0
0,40,0.66,6,1,2,0
1,40,0.66,6,4,15,1
0,40,0.66,7,1,2,0
0,40,0.67,6,1,4,0
0,40,0.67,6,2,8,0
0,40,0.67,7,1,3,0
0,40,0.68,6,1,1,0
0,40,0.68,6,1,2,0
0,40,0.68,7,2,10,0
0,40,0.68,7,1,2,0
0,40,0.69,6,2,5,0
0,40,0.69,6,5,12,0
0,40,0.69,7,1,5,0
0,40,0.69,7,1,2,0
0,40,0.7,6,6,59,0
0,40,0.7,6,2,20,0
0,40,0.7,6,1,4,0
0,40,0.7,7,3,46,0
0,40,0.7,6,1,2,0
0,40,0.7,6,2,5,0
0,40,0.71,4,1,4,0
0,40,0.71,6,2,6,0
0,40,0.71,6,2,11,0
1,40,0.71,7,4,26,1
0,40,0.71,7,1,1,0
0,40,0.71,7,1,1,0
0,40,0.71,7,2,5,0
0,40,0.72,6,4,23,0
0,40,0.72,6,2,3,0
0,40,0.72,6,1,10,0
0,40,0.72,7,3,25,0
0,40,0.73,6,1,21,0
0,40,0.73,6,1,6,0
0,40,0.73,7,9,48,0
0,40,0.73,7,2,5,0
0,40,0.74,5,1,1,0
0,40,0.74,6,2,6,0
0,40,0.74,7,1,6,0
0,40,0.75,6,1,2,0
0,40,0.75,7,2,10,0
0,40,0.75,7,1,1,0
0,40,0.76,7,2,20,0
0,40,0.77,6,1,7,0
0,40,0.77,7,3,16,0
0,40,0.78,6,2,2,0
0,40,0.78,6,1,2,0
0,40,0.78,7,3,22,0
0,40,0.78,7,1,4,0
0,40,0.79,6,1,2,0
0,40,0.79,7,1,1,0
0,40,0.79,7,2,2,0
0,40,0.8,6,3,11,0
0,40,0.8,7,5,27,0
0,40,0.81,7,3,11,0
0,40,0.82,7,1,5,0
0,40,0.84,5,1,1,0
0,40,0.85,7,1,5,0
0,40,0.86,7,1,6,0
0,40,0.5,7,5,10,0
0,40,0.51,7,2,2,0
0,40,0.52,7,2,2,0
1,40,0.53,7,5,5,1
0,40,0.54,7,3,3,0
0,40,0.56,7,2,2,0
0,40,0.57,7,2,2,0
1,40,0.6,7,3,3,1
0,40,0.61,7,4,4,0
0,40,0.62,7,1,1,0
0,40,0.63,7,2,2,0
1,40,0.64,7,3,3,1
0,40,0.81,7,1,1,0
0,40,0.5,5,1,1,0
0,40,0.5,7,1,2,0
0,40,0.5,7,4,6,0
0,40,0.51,7,1,1,0
0,40,0.57,7,1,2,0
0,40,0.67,6,1,2,0
0,40,0.69,7,2,3,0
0,40,0.75,5,1,1,0
0,40,0.5,6,1,1,0
0,40,0.5,7,2,2,0
0,40,0.51,6,1,1,0
0,40,0.53,6,1,1,0
1,40,0.5,1,5,21,2
0,40,0.5,7,1,1,0
0,40,0.51,7,1,2,0
0,40,0.56,6,1,1,0
0,40,0.58,7,2,2,0
0,40,0.64,7,1,1,0
0,40,0.74,7,1,1,0
0,40,0.75,7,2,2,0
0,40,0.82,7,1,1,0
1,40,0.85,2,2,3,1
0,40,0.87,6,1,1,0
0,40,0.9,3,1,1,0
0,40,0.5,6,1,1,0
0,40,0.5,6,1,4,0
0,40,0.5,5,1,2,0
0,40,0.5,7,2,5,0
0,40,0.51,7,1,1,0
0,40,0.53,6,2,3,0
0,40,0.55,6,2,5,0
0,40,0.55,6,1,1,0
0,40,0.55,7,1,3,0
0,40,0.56,6,1,2,0
0,40,0.56,7,1,2,0
0,40,0.57,7,2,10,0
0,40,0.58,7,2,6,0
0,40,0.59,7,2,10,0
0,40,0.59,7,1,4,0
0,40,0.6,6,1,1,0
0,40,0.6,7,1,2,0
0,40,0.6,7,1,4,0
0,40,0.61,7,1,3,0
0,40,0.61,7,1,3,0
0,40,0.62,6,5,8,0
0,40,0.62,7,1,1,0
0,40,0.62,7,1,1,0
0,40,0.63,7,1,5,0
0,40,0.64,6,1,2,0
0,40,0.65,6,1,3,0
0,40,0.65,6,1,3,0
0,40,0.65,7,3,17,0
0,40,0.66,7,3,12,0
0,40,0.68,5,1,1,0
0,40,0.68,6,1,4,0
0,40,0.68,7,3,6,0
0,40,0.7,5,1,1,0
0,40,0.7,6,1,2,0
0,40,0.7,7,1,4,0
0,40,0.71,7,1,11,0
0,40,0.72,6,1,2,0
0,40,0.72,7,1,2,0
0,40,0.73,6,1,2,0
0,40,0.73,7,1,5,0
0,40,0.74,6,2,4,0
0,40,0.74,7,1,2,0
0,40,0.75,7,1,2,0
0,40,0.76,7,1,4,0
0,40,0.77,7,1,2,0
0,40,0.77,7,1,2,0
0,40,0.8,7,1,4,0
0,40,0.82,6,1,2,0
0,40,0.83,6,1,1,0
0,40,0.9,6,1,1,0
0,40,0.54,7,1,1,0
0,40,0.6,7,1,1,0
0,40,0.69,7,1,1,0
0,40,0.73,7,1,1,0
0,40,#VALUE!,7,2,4,0
0,40,0.5,4,2,4,0
0,40,0.5,6,1,1,0
0,40,0.5,5,1,1,0
0,40,0.5,6,1,1,0
0,40,0.5,6,2,2,0
0,40,0.5,6,1,1,0
0,40,0.5,7,2,8,0
0,40,0.5,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.51,7,1,4,0
0,40,0.52,6,1,8,0
0,40,0.52,7,1,1,0
0,40,0.52,6,1,2,0
0,40,0.53,7,2,2,0
0,40,0.54,6,1,3,0
0,40,0.54,5,1,2,0
0,40,0.54,7,1,1,0
0,40,0.55,6,1,2,0
0,40,0.55,7,1,6,0
0,40,0.56,5,2,2,0
0,40,0.58,6,1,1,0
0,40,0.58,7,2,8,0
0,40,0.59,6,1,1,0
0,40,0.6,5,1,1,0
0,40,0.6,7,3,20,0
0,40,0.61,6,1,5,0
0,40,0.61,7,9,20,0
0,40,0.62,6,1,1,0
0,40,0.62,5,1,3,0
0,40,0.62,7,2,10,0
1,40,0.63,7,6,19,1
0,40,0.64,5,2,3,0
0,40,0.64,6,1,1,0
0,40,0.64,7,1,1,0
0,40,0.65,6,1,1,0
0,40,0.65,7,1,3,0
0,40,0.66,5,1,2,0
0,40,0.66,6,1,1,0
0,40,0.66,6,1,2,0
0,40,0.66,7,1,2,0
0,40,0.67,7,1,2,0
0,40,0.68,7,2,4,0
0,40,0.7,6,1,1,0
0,40,0.7,6,1,2,0
0,40,0.71,6,1,2,0
0,40,0.71,6,1,5,0
0,40,0.71,6,1,2,0
0,40,0.73,6,1,1,0
0,40,0.76,6,1,1,0
0,40,0.85,6,1,2,0
0,40,0.5,6,2,3,0
0,40,0.5,7,4,13,0
0,40,0.51,7,2,6,0
0,40,0.53,7,3,9,0
0,40,0.56,7,1,1,0
0,40,0.6,6,1,2,0
0,40,0.6,7,1,2,0
0,40,0.62,7,2,3,0
0,40,0.65,6,1,1,0
0,40,0.66,5,1,1,0
0,40,0.66,7,2,5,0
0,40,0.67,7,1,1,0
0,40,0.68,7,1,2,0
0,40,0.7,5,1,1,0
0,40,0.7,7,4,16,0
0,40,0.71,6,1,3,0
0,40,0.71,6,1,1,0
0,40,0.71,7,2,3,0
0,40,0.72,7,1,3,0
0,40,0.73,5,2,2,0
0,40,0.75,6,1,1,0
0,40,0.75,7,3,14,0
0,40,0.76,7,1,1,0
0,40,0.76,7,2,4,0
0,40,0.77,6,2,2,0
0,40,0.78,7,1,3,0
0,40,0.79,7,2,4,0
0,40,0.8,6,1,2,0
0,40,0.81,7,1,1,0
0,40,0.81,7,1,1,0
0,40,0.81,7,1,5,0
0,40,0.82,5,1,1,0
0,40,0.82,7,5,13,0
0,40,0.82,7,2,7,0
0,40,0.83,7,1,3,0
0,40,0.84,7,1,2,0
0,40,0.84,7,1,2,0
0,40,0.85,6,1,1,0
0,40,0.85,5,2,6,0
0,40,0.85,6,2,5,0
0,40,0.85,7,2,12,0
0,40,0.85,7,1,1,0
0,40,0.85,7,2,5,0
0,40,0.86,7,1,1,0
0,40,0.87,7,1,1,0
0,40,0.88,7,1,1,0
0,40,0.89,6,1,3,0
0,40,0.9,6,1,2,0
0,40,0.9,7,1,4,0
0,40,0.9,7,1,3,0
0,40,0.9,7,1,2,0
0,40,0.91,6,1,1,0
0,40,0.92,7,1,3,0
0,40,0.92,7,1,1,0
0,40,0.93,7,7,26,0
0,40,0.94,7,1,1,0
0,40,0.95,6,1,7,0
0,40,0.76,7,1,1,0
0,40,1,7,1,1,0
0,40,0.5,7,3,4,0
0,40,0.8,7,2,2,0
1,40,0.81,7,3,3,1
0,40,0.83,7,1,1,0
1,40,0.9,7,3,6,2
1,40,0.95,7,2,4,1
0,40,0.5,6,1,1,0
0,40,0.5,6,2,2,0
0,40,0.5,7,2,4,0
0,40,0.51,5,1,1,0
1,40,0.54,7,5,10,2
1,40,0.54,7,2,2,3
1,40,0.55,7,4,14,2
1,40,0.56,7,3,5,2
0,40,0.57,7,1,1,0
0,40,0.58,7,1,1,0
0,40,0.63,7,1,1,0
0,40,0.65,6,1,1,0
0,40,0.51,6,2,3,0
0,40,0.51,7,1,1,0
0,40,0.52,7,1,2,0
0,40,0.55,7,1,1,0
0,40,0.56,7,1,1,0
0,40,0.58,7,1,1,0
0,40,0.6,6,1,4,0
0,40,0.6,7,1,1,0
0,40,0.61,6,1,1,0
0,40,0.61,6,1,2,0
0,40,0.63,6,1,1,0
0,40,0.64,6,1,2,0
0,40,0.64,7,1,1,0
0,40,0.65,7,1,3,0
0,40,0.66,7,1,1,0
0,40,0.67,7,1,3,0
0,40,0.68,6,1,1,0
0,40,0.68,7,2,2,0
0,40,0.69,7,1,1,0
0,40,0.7,6,1,1,0
0,40,0.7,6,1,5,0
0,40,0.7,7,1,11,0
0,40,0.7,6,1,2,0
0,40,0.71,7,1,1,0
0,40,0.71,7,1,1,0
0,40,0.72,6,1,2,0
0,40,0.72,6,1,1,0
0,40,0.72,7,1,10,0
0,40,0.73,7,1,2,0
0,40,0.74,6,1,2,0
0,40,0.75,7,1,1,0
0,40,0.76,6,1,2,0
0,40,0.76,6,1,1,0
0,40,0.76,7,1,1,0
0,40,0.77,7,1,1,0
0,40,0.8,6,1,1,0
0,40,0.8,7,1,1,0
0,40,0.84,7,1,1,0
0,40,0.5,6,1,1,0
0,40,0.72,6,2,2,0
0,40,0.81,5,1,1,0
0,40,0.86,5,1,2,0
0,40,#VALUE!,7,1,1,0
1,40,0.5,7,11,24,1
1,40,0.51,7,3,5,1
0,40,0.52,7,1,1,0
1,40,0.53,7,4,6,1
1,40,0.54,7,4,5,1
0,40,0.55,7,4,4,0
0,40,0.56,7,2,3,0
0,40,0.57,7,4,5,0
1,40,0.58,7,5,5,1
0,40,0.59,7,2,2,0
1,40,0.6,7,4,5,1
0,40,0.61,7,1,1,0
1,40,0.62,7,3,3,1
0,40,0.63,7,2,2,0
1,40,0.65,7,5,9,1
0,40,0.67,7,1,1,0
0,40,0.68,7,2,2,0
0,40,0.69,7,1,1,0
0,40,0.7,7,3,3,0
0,40,0.71,7,1,1,0
0,40,0.73,7,2,2,0
1,40,0.75,7,2,2,1
0,40,0.76,7,1,1,0
0,40,0.77,7,1,1,0
0,40,0.78,7,4,4,0
0,40,0.79,7,1,2,0
0,40,0.8,7,1,1,0
1,40,0.85,7,2,3,1
0,40,0.86,7,4,5,0
0,40,0.89,7,1,1,0
0,40,0.55,7,2,2,0
0,40,0.58,7,1,1,0
0,40,0.6,7,1,2,0
0,40,0.62,7,1,1,0
0,40,0.63,7,1,1,0
0,40,0.65,7,1,1,0
0,40,0.76,5,2,2,0
0,40,0.5,7,1,1,0
1,40,0.5,6,5,8,2
0,40,0.5,4,1,1,0
0,40,0.5,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.6,7,1,1,0
0,40,0.67,3,1,1,0
0,40,0.7,7,1,1,0
0,40,0.71,7,1,1,0
0,40,0.72,7,1,2,0
0,40,0.75,7,1,1,0
0,40,0.81,7,1,1,0
1,40,0.87,7,4,9,1
0,40,0.5,6,1,1,0
0,40,0.5,7,1,2,0
0,40,0.55,6,1,1,0
0,40,0.56,7,1,2,0
0,40,0.57,6,1,1,0
0,40,0.57,7,1,1,0
0,40,0.59,7,1,1,0
0,40,0.6,6,1,1,0
0,40,0.6,7,1,1,0
0,40,0.63,7,1,4,0
0,40,0.66,6,1,2,0
0,40,0.66,6,1,2,0
0,40,0.68,7,1,1,0
0,40,0.69,6,1,1,0
0,40,0.7,7,1,2,0
0,40,0.74,7,1,1,0
0,40,0.5,7,3,3,0
0,40,0.51,7,1,1,0
1,40,0.54,7,2,2,1
0,40,0.56,6,1,1,0
0,40,0.56,7,1,1,0
0,40,0.6,7,1,1,0
0,40,0.66,7,2,2,0
0,40,0.67,7,1,1,0
0,40,0.7,7,1,1,0
1,40,0.75,7,3,3,1
0,40,0.8,5,1,1,0
1,40,0.8,7,6,13,3
0,40,0.83,7,1,1,0
1,40,0.9,7,4,9,2
0,40,0.93,7,1,1,0
0,40,0.96,7,1,1,0
1,40,1,7,4,6,2
0,40,0.5,5,1,1,0
0,40,0.5,7,1,7,0
0,40,0.5,7,1,2,0
0,40,0.52,7,1,4,0
0,40,0.56,7,1,1,0
0,40,0.57,7,1,2,0
0,40,0.58,6,1,1,0
0,40,0.6,6,1,1,0
0,40,0.61,6,1,2,0
0,40,0.62,4,1,1,0
0,40,0.62,7,3,3,0
0,40,0.63,5,1,1,0
0,40,0.64,7,1,2,0
0,40,0.65,7,1,1,0
0,40,0.66,7,1,1,0
0,40,0.67,4,1,1,0
0,40,0.67,7,1,1,0
0,40,0.69,6,1,1,0
0,40,0.72,7,1,1,0
0,40,0.73,6,1,1,0
0,40,0.75,6,1,1,0
0,40,0.84,7,1,1,0
0,40,0.64,6,1,1,0
0,40,0.66,6,1,1,0
0,40,0.66,7,1,1,0
0,40,0.73,7,1,1,0
0,40,0.75,6,1,2,0
0,40,0.75,7,2,2,0
0,40,0.76,6,1,1,0
0,40,0.76,6,1,1,0
0,40,0.76,6,1,1,0
0,40,0.76,7,1,3,0
0,40,0.79,7,1,1,0
0,40,0.81,6,1,2,0
0,40,0.83,7,1,5,0
0,40,0.87,7,1,1,0
0,40,0.88,6,1,1,0
0,40,0.93,7,1,2,0
0,40,0.5,7,2,2,0
0,40,0.66,7,1,1,0
0,40,0.68,7,1,1,0
0,40,0.5,7,2,3,0
0,40,0.65,7,1,1,0
0,40,0.74,7,1,1,0
0,40,0.92,7,1,1,0
0,40,0.5,6,1,2,0
0,40,0.5,7,1,1,0
0,40,0.65,7,1,1,0
0,40,0.68,7,1,1,0
0,40,0.71,7,1,1,0
0,40,0.72,7,1,1,0
0,40,0.5,6,2,2,0
0,40,0.5,6,1,1,0
0,40,0.52,6,2,2,0
0,40,0.52,7,3,3,0
0,40,0.53,7,1,1,0
0,40,0.75,7,1,1,0
0,40,0.61,7,1,1,0
1,40,0.52,7,3,4,1
0,40,0.51,7,1,1,0
0,40,0.52,7,1,1,0
0,40,0.5,6,1,1,0
0,40,0.5,7,3,3,0
0,40,0.51,7,1,1,0
0,40,0.5,6,1,1,0
0,40,0.5,7,1,1,0
0,40,0.66,7,1,1,0
0,40,0.72,7,1,1,0
0,40,0.5,7,2,4,0
0,40,0.51,7,2,3,0
1,40,0.52,7,9,12,1
0,40,0.5,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.57,7,1,1,0
0,40,0.7,6,1,1,0
0,40,0.7,6,2,3,0
0,40,0.74,7,1,3,0
0,40,0.79,7,1,1,0
0,40,0.5,7,2,2,0
1,40,0.61,7,2,2,1
0,40,0.75,7,1,1,0
0,40,0.79,7,1,1,0
1,40,0.81,7,3,4,1
0,40,0.5,7,1,1,0
0,40,0.53,6,1,1,0
0,40,0.66,7,2,2,0
0,40,0.69,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.52,7,1,1,0
0,40,0.51,7,1,1,0
0,40,0.69,7,1,1,0
0,40,0.7,7,1,1,0
0,40,0.7,6,1,1,0
0,40,0.5,7,1,1,0
0,40,0.5,7,1,1,0
0,40,0.7,6,1,1,0
0,40,0.73,6,1,1,0
0,40,0.74,7,1,1,0
0,40,0.75,6,1,1,0
0,40,0.84,7,1,2,0
0,40,0.85,6,1,1,0
0,40,0.88,6,1,1,0
0,41,0.5,4,1,2,0
0,41,0.5,6,1,1,0
1,41,0.5,7,2,2,4
1,41,0.57,7,4,9,1
1,41,0.5,6,3,7,3
0,41,0.5,7,2,3,0
0,41,0.8,7,2,3,0
1,41,0.9,7,8,15,2
0,41,0.5,6,1,1,0
0,41,0.5,7,2,2,0
0,41,0.5,7,3,3,0
1,41,0.53,7,3,4,1
1,41,0.54,7,3,8,1
0,41,0.56,7,5,8,0
0,41,0.81,7,1,1,0
0,41,0.83,7,1,1,0
0,41,0.53,6,1,1,0
1,41,0.67,7,3,8,1
0,41,0.57,7,1,1,0
1,41,0.8,7,5,5,1
0,41,0.5,6,2,2,0
0,41,0.54,6,1,1,0
0,41,0.5,7,1,2,0
0,41,0.5,7,1,1,0
0,41,0.7,6,1,1,0
0,41,0.5,7,1,1,0
0,42,0.5,7,3,3,0
0,42,0.51,7,2,2,0
0,42,0.6,7,2,2,0
0,42,0.74,7,1,1,0
0,42,0.78,7,1,1,0
0,42,0.5,5,1,1,0
0,42,0.5,6,1,1,0
0,42,0.5,7,4,6,0
0,42,0.5,7,3,3,0
0,42,0.6,7,1,1,0
0,42,0.5,4,1,1,0
0,42,0.5,6,3,8,0
0,42,0.5,7,4,5,0
0,42,0.54,7,1,1,0
0,42,0.7,7,1,1,0
1,42,0.5,6,3,9,2
0,42,0.5,5,1,4,0
1,42,0.53,7,3,7,2
0,42,0.66,7,1,1,0
0,42,0.5,7,1,1,0
0,42,0.62,7,1,2,0
0,42,0.5,7,4,5,0
0,42,0.52,7,1,1,0
1,42,0.54,7,3,7,1
0,42,0.55,7,1,1,0
0,42,0.59,7,2,2,0
0,42,0.6,7,1,1,0
0,42,0.62,7,1,1,0
1,42,0.66,7,3,7,1
0,42,0.75,7,1,1,0
0,42,0.5,7,1,1,0
0,42,0.61,7,2,2,0
0,42,0.5,7,2,2,0
1,42,0.52,7,2,2,1
0,42,0.54,7,1,1,0
0,42,0.58,7,1,1,0
0,42,0.67,7,1,1,0
0,42,0.5,7,2,2,0
0,42,0.52,7,1,1,0
0,42,0.54,7,1,1,0
0,42,0.55,5,1,1,0
0,42,0.57,7,1,1,0
0,42,0.59,7,1,1,0
0,42,0.5,6,2,2,0
0,42,0.5,7,2,3,0
1,42,0.5,7,6,10,1
0,42,0.5,7,1,1,0
0,42,0.5,6,1,1,0
0,42,0.5,7,1,1,0
1,42,0.66,7,4,15,2
0,42,0.5,5,2,2,0
0,42,0.5,5,1,1,0
1,42,0.5,6,6,15,2
0,42,0.5,6,3,7,0
1,42,0.5,7,9,59,10
0,42,0.5,7,1,2,0
1,42,0.51,6,5,14,2
0,42,0.51,6,1,1,0
0,42,0.51,7,6,9,0
0,42,0.52,4,1,4,0
0,42,0.52,6,1,1,0
0,42,0.52,7,2,2,0
0,42,0.53,7,2,2,0
0,42,0.54,6,2,6,0
0,42,0.54,7,2,3,0
0,42,0.55,5,1,1,0
0,42,0.56,7,2,4,0
1,42,0.57,7,4,8,3
0,42,0.62,6,1,1,0
0,42,0.67,6,2,3,0
1,42,0.5,7,13,38,1
0,42,0.51,7,5,6,0
0,42,0.52,7,2,3,0
0,42,0.53,7,5,7,0
0,42,0.54,7,1,1,0
0,42,0.55,7,2,3,0
1,42,0.56,7,2,4,1
0,42,0.58,7,3,3,0
1,42,0.59,7,5,9,1
0,42,0.6,7,2,3,0
0,42,0.61,7,1,1,0
0,42,0.62,7,2,4,0
0,42,0.64,7,1,1,0
0,42,0.65,7,2,3,0
0,42,0.67,7,1,1,0
0,42,0.68,7,1,1,0
0,42,0.69,7,1,1,0
